,Product_name,Product_id,Product_Category,price,Professional_Publication,Region_address,Local_address
2223,Afficheur iPhone 5C,39242225,Accessoires informatique et gadgets,129.0,pro,Grand Casablanca,Casablanca
2224,Afficheur iPhone 5S,39242219,Accessoires informatique et gadgets,129.0,pro,Grand Casablanca,Casablanca
2225,Station De Travail  T1700 DELL,39242209,Ordinateurs de bureau,5706.0,pro,Oriental,Oujda
2226,DELL OPTIPLEX 390 DESCKTOP I3-2120,39242197,Ordinateurs de bureau,1100.0,pro,Chaouia-Ouardigha,Settat
2227,HP Z800-32 Go DDR3 ECC-500 Go SSD-QUADRO k4000,39242193,Ordinateurs de bureau,9900.0,pro,Oriental,Oujda
2230,HP Z800-32 Go DDR3 ECC-500 Go SSD-QUADRO k4000,39242174,Ordinateurs de bureau,9900.0,pro,Tanger-Tétouan,Tanger
2231,Peugeot,39242173,Voitures,150000.0,private,Taza-Al Hoceima-Taounate,Al Hoceima
2233,HP Z800-64 Go DDR3 ECC-GEFORCE GTX MSI 1050,39242154,Ordinateurs de bureau,10900.0,pro,Meknès-Tafilalet,Meknès
2240,HP Z800-32 Go DDR3 ECC-500 Go SSD-QUADRO k4000,39242125,Ordinateurs de bureau,9900.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2241,malamut femelle 40 jours,39242121,Animaux,1200.0,private,Grand Casablanca,Casablanca
2243,Lenovo M73 MINI PC (TINY),39242106,Ordinateurs de bureau,1590.0,pro,Rabat-Salé-Zemmour-Zaër,Sala Al-Jadida
2245,vitrine d'affichage sécurisée 100x70 cm,39242099,Matériels professionnels,1000.0,pro,Meknès-Tafilalet,Meknès
2246,ASUS VIVOBOOK X405U I3 7EME 4G 128SSD,38690570,Ordinateurs portables,2400.0,pro,Grand Casablanca,Casablanca
2248,DELL OPTIPLEX 3010 DESCKTOP,39242089,Ordinateurs de bureau,1150.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2249,HP OMEN 15-DC0850ND (NEUF),39242088,Ordinateurs de bureau,13700.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2250,Iphone 8 Plus 64GB avec Boite,39242084,Téléphones,4100.0,private,Fès-Boulemane,Fès
2251,Workstation dell T3600,39242082,Ordinateurs de bureau,3390.0,pro,Grand Casablanca,Casablanca
2252,DELL PRECISION 7710 I7 6820HQ 16G 1TSSD FIRPRO,38697647,Ordinateurs portables,9000.0,pro,Grand Casablanca,Casablanca
2254,terrain agricole,39242063,Terrains et fermes,400500.0,private,Rabat-Salé-Zemmour-Zaër,Ain Johra
2255,CHEVROLET CAPTIVA 2.2 VCDI 184CV BVA 2ème MAIN,39242061,Voitures,125000.0,private,Grand Casablanca,Casablanca
2257,DELL OPTIPLEX 790 DESCKTOP,39242049,Ordinateurs de bureau,2250.0,pro,Souss-Massa-Drâa,Ouarzazate
2258,crème anti cerne,39242046,Produits de beauté,10.0,private,Grand Casablanca,Casablanca
2260,materiel full contact enfant,39242028,Sports et loisirs,150.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2261,Montre Orient originale,39242027,Montres et bijoux,450.0,private,Oued Ed-Dahab-Lagouira,Dakhla
2262,HP PRODESK 400 G3 MINI G4400T,39242026,Ordinateurs de bureau,2790.0,pro,Grand Casablanca,Casablanca
2263,opel,39242025,Voitures,65000.0,private,Grand Casablanca,Casablanca
2264,DELL PRECISION 7710,39242024,Ordinateurs de bureau,11900.0,pro,Meknès-Tafilalet,Meknès
2265,fiat,39242016,Voitures,27000.0,private,DoukkalaAbda,Safi
2268,Kia sport,39242010,Voitures,76000.0,private,Chaouia-Ouardigha,Deroua
2269,VIEWSONIC VSD242,39242009,Ordinateurs de bureau,3990.0,pro,Oriental,Oujda
2271,HP Z800-64 Go DDR3 ECC-GEFORCE GTX MSI 1050,39242154,Ordinateurs de bureau,10900.0,pro,Meknès-Tafilalet,Meknès
2277,HP Z800-32 Go DDR3 ECC-500 Go SSD-QUADRO k4000,39242125,Ordinateurs de bureau,9900.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2278,malamut femelle 40 jours,39242121,Animaux,1200.0,private,Grand Casablanca,Casablanca
2280,Lenovo M73 MINI PC (TINY),39242106,Ordinateurs de bureau,1590.0,pro,Rabat-Salé-Zemmour-Zaër,Sala Al-Jadida
2282,vitrine d'affichage sécurisée 100x70 cm,39242099,Matériels professionnels,1000.0,pro,Meknès-Tafilalet,Meknès
2283,ASUS VIVOBOOK X405U I3 7EME 4G 128SSD,38690570,Ordinateurs portables,2400.0,pro,Grand Casablanca,Casablanca
2285,DELL OPTIPLEX 3010 DESCKTOP,39242089,Ordinateurs de bureau,1150.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2286,HP OMEN 15-DC0850ND (NEUF),39242088,Ordinateurs de bureau,13700.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2287,Iphone 8 Plus 64GB avec Boite,39242084,Téléphones,4100.0,private,Fès-Boulemane,Fès
2288,Workstation dell T3600,39242082,Ordinateurs de bureau,3390.0,pro,Grand Casablanca,Casablanca
2289,DELL PRECISION 7710 I7 6820HQ 16G 1TSSD FIRPRO,38697647,Ordinateurs portables,9000.0,pro,Grand Casablanca,Casablanca
2291,terrain agricole,39242063,Terrains et fermes,400500.0,private,Rabat-Salé-Zemmour-Zaër,Ain Johra
2292,CHEVROLET CAPTIVA 2.2 VCDI 184CV BVA 2ème MAIN,39242061,Voitures,125000.0,private,Grand Casablanca,Casablanca
2294,DELL OPTIPLEX 790 DESCKTOP,39242049,Ordinateurs de bureau,2250.0,pro,Souss-Massa-Drâa,Ouarzazate
2295,crème anti cerne,39242046,Produits de beauté,10.0,private,Grand Casablanca,Casablanca
2297,materiel full contact enfant,39242028,Sports et loisirs,150.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2298,Montre Orient originale,39242027,Montres et bijoux,450.0,private,Oued Ed-Dahab-Lagouira,Dakhla
2299,HP PRODESK 400 G3 MINI G4400T,39242026,Ordinateurs de bureau,2790.0,pro,Grand Casablanca,Casablanca
2300,opel,39242025,Voitures,65000.0,private,Grand Casablanca,Casablanca
2301,DELL PRECISION 7710,39242024,Ordinateurs de bureau,11900.0,pro,Meknès-Tafilalet,Meknès
2302,fiat,39242016,Voitures,27000.0,private,DoukkalaAbda,Safi
2305,Kia sport,39242010,Voitures,76000.0,private,Chaouia-Ouardigha,Deroua
2306,VIEWSONIC VSD242,39242009,Ordinateurs de bureau,3990.0,pro,Oriental,Oujda
2307,HP EliteDesk 800 G2 Desktop Mini PC,39242008,Ordinateurs de bureau,2990.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2308,Mercedes 220 AMG,39242006,Voitures,385000.0,private,Chaouia-Ouardigha,Khouribga
2309,DELL T3600-8 Go DDR3 ECC-QUADRO K600,39242002,Ordinateurs de bureau,3390.0,pro,Tadla-Azilal,Béni Mellal
2314,Canapé-lit,39241982,Meubles et décoration,2000.0,private,Grand Casablanca,Casablanca
2315,Citroën berlingo,39241981,Voitures,135000.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2316,Sommier tapissé à vendre,39241980,Meubles et décoration,900.0,private,Grand Casablanca,Casablanca
2318,DELL T3600-8 Go DDR3 ECC -QUADRO K600,39241976,Ordinateurs de bureau,3390.0,pro,Meknès-Tafilalet,Meknès
2320,soudeuse professionel thermique,39241974,Matériels professionnels,4800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2321,j5 et grande prime,39241973,Téléphones,1600.0,private,Grand Casablanca,Casablanca
2325,ECRAN MSI OPTIX MAG271CR CURVED GAMING,39241959,Ordinateurs de bureau,3990.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2327,tawssi pure race,39241955,Animaux,150.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2329,LENOVO THINKPAD L480 (20LTS09L0L) NEUF,39241947,Ordinateurs de bureau,9300.0,pro,Grand Casablanca,Casablanca
2331,vitrine et tableau  d'affichage 100x70 cm,39241945,Matériels professionnels,1000.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2332,terrain agricole,39242063,Terrains et fermes,400500.0,private,Rabat-Salé-Zemmour-Zaër,Ain Johra
2333,CHEVROLET CAPTIVA 2.2 VCDI 184CV BVA 2ème MAIN,39242061,Voitures,125000.0,private,Grand Casablanca,Casablanca
2335,DELL OPTIPLEX 790 DESCKTOP,39242049,Ordinateurs de bureau,2250.0,pro,Souss-Massa-Drâa,Ouarzazate
2336,crème anti cerne,39242046,Produits de beauté,10.0,private,Grand Casablanca,Casablanca
2338,materiel full contact enfant,39242028,Sports et loisirs,150.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2339,Montre Orient originale,39242027,Montres et bijoux,450.0,private,Oued Ed-Dahab-Lagouira,Dakhla
2340,HP PRODESK 400 G3 MINI G4400T,39242026,Ordinateurs de bureau,2790.0,pro,Grand Casablanca,Casablanca
2341,opel,39242025,Voitures,65000.0,private,Grand Casablanca,Casablanca
2342,DELL PRECISION 7710,39242024,Ordinateurs de bureau,11900.0,pro,Meknès-Tafilalet,Meknès
2343,fiat,39242016,Voitures,27000.0,private,DoukkalaAbda,Safi
2346,Kia sport,39242010,Voitures,76000.0,private,Chaouia-Ouardigha,Deroua
2347,VIEWSONIC VSD242,39242009,Ordinateurs de bureau,3990.0,pro,Oriental,Oujda
2348,HP EliteDesk 800 G2 Desktop Mini PC,39242008,Ordinateurs de bureau,2990.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2349,Mercedes 220 AMG,39242006,Voitures,385000.0,private,Chaouia-Ouardigha,Khouribga
2350,DELL T3600-8 Go DDR3 ECC-QUADRO K600,39242002,Ordinateurs de bureau,3390.0,pro,Tadla-Azilal,Béni Mellal
2355,Canapé-lit,39241982,Meubles et décoration,2000.0,private,Grand Casablanca,Casablanca
2356,Citroën berlingo,39241981,Voitures,135000.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2357,Sommier tapissé à vendre,39241980,Meubles et décoration,900.0,private,Grand Casablanca,Casablanca
2359,DELL T3600-8 Go DDR3 ECC -QUADRO K600,39241976,Ordinateurs de bureau,3390.0,pro,Meknès-Tafilalet,Meknès
2361,soudeuse professionel thermique,39241974,Matériels professionnels,4800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2362,j5 et grande prime,39241973,Téléphones,1600.0,private,Grand Casablanca,Casablanca
2366,ECRAN MSI OPTIX MAG271CR CURVED GAMING,39241959,Ordinateurs de bureau,3990.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2368,tawssi pure race,39241955,Animaux,150.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2370,LENOVO THINKPAD L480 (20LTS09L0L) NEUF,39241947,Ordinateurs de bureau,9300.0,pro,Grand Casablanca,Casablanca
2372,vitrine et tableau  d'affichage 100x70 cm,39241945,Matériels professionnels,1000.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2373,DELL PRECISION 7510 Neuf,39241944,Ordinateurs de bureau,13400.0,pro,Oriental,Oujda
2374,velos,39241943,Vélos,650.0,private,Grand Casablanca,Casablanca
2375,HP Prodesk 600 G1 TOUR Pentium G3420,39241937,Ordinateurs de bureau,1090.0,pro,Souss-Massa-Drâa,Ouarzazate
2377,CRV très bien entretenue,38624599,Voitures,80000.0,private,Grand Casablanca,Casablanca
2379,Lenovo ThinkCentre M92p DESCKTOP,39241932,Ordinateurs de bureau,1190.0,pro,Meknès-Tafilalet,Meknès
2380,Paravent Sea II à Casablance,39241929,Meubles et décoration,950.0,pro,Grand Casablanca,Casablanca
2381,HP Z230 DESKTOP i5-4570,39241923,Ordinateurs de bureau,2950.0,pro,Grand Casablanca,Casablanca
2382,dacia,39241922,Voitures,65000.0,private,Grand Casablanca,Casablanca
2385,Lenovo ThinkCentre M92p DESCKTOP,39241904,Ordinateurs de bureau,1190.0,pro,Fès-Boulemane,Fès
2387,Appartement  titré hay errahma,39241890,Appartements,220000.0,private,Grand Casablanca,Casablanca
2389,CRV 1ere main SERIE LIMITEE,38938643,Voitures,90000.0,private,Grand Casablanca,Casablanca
2390,Afficheur iPhone 5,39241883,Accessoires informatique et gadgets,129.0,pro,Grand Casablanca,Casablanca
2391,Baffles Grundig Importé DAllemagne,39241882,Pièces et accessoires pour véhicules,800.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2394,Dacia logan,39241864,Voitures,107000.0,private,Tanger-Tétouan,Tanger
2396,DELL OPTIPLEX 390 DESCKTOP,39241852,Ordinateurs de bureau,1100.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2397,Tableau affichage vitrine 100x70cm nouveau modéle,39241851,Matériels professionnels,1000.0,pro,Tanger-Tétouan,Tanger
2400,Canapé-lit,39241982,Meubles et décoration,2000.0,private,Grand Casablanca,Casablanca
2401,Citroën berlingo,39241981,Voitures,135000.0,private,Rabat-Salé-Zemmour-Zaër,Salé
2402,Sommier tapissé à vendre,39241980,Meubles et décoration,900.0,private,Grand Casablanca,Casablanca
2404,DELL T3600-8 Go DDR3 ECC -QUADRO K600,39241976,Ordinateurs de bureau,3390.0,pro,Meknès-Tafilalet,Meknès
2406,soudeuse professionel thermique,39241974,Matériels professionnels,4800.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2407,j5 et grande prime,39241973,Téléphones,1600.0,private,Grand Casablanca,Casablanca
2411,ECRAN MSI OPTIX MAG271CR CURVED GAMING,39241959,Ordinateurs de bureau,3990.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2413,tawssi pure race,39241955,Animaux,150.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2415,LENOVO THINKPAD L480 (20LTS09L0L) NEUF,39241947,Ordinateurs de bureau,9300.0,pro,Grand Casablanca,Casablanca
2417,vitrine et tableau  d'affichage 100x70 cm,39241945,Matériels professionnels,1000.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2418,DELL PRECISION 7510 Neuf,39241944,Ordinateurs de bureau,13400.0,pro,Oriental,Oujda
2419,velos,39241943,Vélos,650.0,private,Grand Casablanca,Casablanca
2420,HP Prodesk 600 G1 TOUR Pentium G3420,39241937,Ordinateurs de bureau,1090.0,pro,Souss-Massa-Drâa,Ouarzazate
2422,CRV très bien entretenue,38624599,Voitures,80000.0,private,Grand Casablanca,Casablanca
2424,Lenovo ThinkCentre M92p DESCKTOP,39241932,Ordinateurs de bureau,1190.0,pro,Meknès-Tafilalet,Meknès
2425,Paravent Sea II à Casablance,39241929,Meubles et décoration,950.0,pro,Grand Casablanca,Casablanca
2426,HP Z230 DESKTOP i5-4570,39241923,Ordinateurs de bureau,2950.0,pro,Grand Casablanca,Casablanca
2427,dacia,39241922,Voitures,65000.0,private,Grand Casablanca,Casablanca
2430,Lenovo ThinkCentre M92p DESCKTOP,39241904,Ordinateurs de bureau,1190.0,pro,Fès-Boulemane,Fès
2432,Appartement  titré hay errahma,39241890,Appartements,220000.0,private,Grand Casablanca,Casablanca
2434,CRV 1ere main SERIE LIMITEE,38938643,Voitures,90000.0,private,Grand Casablanca,Casablanca
2435,Afficheur iPhone 5,39241883,Accessoires informatique et gadgets,129.0,pro,Grand Casablanca,Casablanca
2436,Baffles Grundig Importé DAllemagne,39241882,Pièces et accessoires pour véhicules,800.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2439,Dacia logan,39241864,Voitures,107000.0,private,Tanger-Tétouan,Tanger
2441,DELL OPTIPLEX 390 DESCKTOP,39241852,Ordinateurs de bureau,1100.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2442,Tableau affichage vitrine 100x70cm nouveau modéle,39241851,Matériels professionnels,1000.0,pro,Tanger-Tétouan,Tanger
2443,redmi new,39241846,Téléphones,1900.0,private,Grand Casablanca,Casablanca
2444,Lampe de bureau alu brosse elea pro,33157236,Meubles et décoration,300.0,pro,Grand Casablanca,Mohammedia
2445,Chaise visiteur haworth luge noir,38314925,Matériels professionnels,900.0,pro,Grand Casablanca,Mohammedia
2446,Chaise pliante marque Plichaise SOUVIGNET BLEU,34415220,Matériels professionnels,300.0,pro,Grand Casablanca,Casablanca
2447,OPTIPLEX 3010 DESCKTOP,39241840,Ordinateurs de bureau,1690.0,pro,Tanger-Tétouan,Tanger
2448,Cable iphone original,39241838,Accessoires informatique et gadgets,120.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2449,Caisson bas a roulette 2 tiroirs new modéle,38349047,Matériels professionnels,700.0,pro,Tanger-Tétouan,Tanger
2450,montre aldo jdida,39241837,Montres et bijoux,200.0,private,Grand Casablanca,Casablanca
2451,HP Z DISPLAY Z24i,39241836,Ordinateurs de bureau,1490.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2452,Afficheur iPhone X,39241832,Accessoires informatique et gadgets,1250.0,pro,Grand Casablanca,Casablanca
2453,Alexa echo dot,39241827,Accessoires informatique et gadgets,580.0,private,Grand Casablanca,Casablanca
2454,Lenovo ThinkPad T480,39241824,Ordinateurs portables,5000.0,private,Grand Casablanca,Casablanca
2455,Appt a Rabat prés H.chik zayd,36774451,Locations de vacances,400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2458,Tableau affichage vitrine 100x70,39241807,Matériels professionnels,1000.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2459,DELL OPTIPLEX 3020 DESKTOP i3-4150,39241804,Ordinateurs de bureau,1250.0,pro,Grand Casablanca,Casablanca
2460,montre et sac de sophie,39241801,Montres et bijoux,200.0,private,Grand Casablanca,Casablanca
2461,Dell optiplex 7020 DESCKTOP,39241797,Ordinateurs de bureau,1149.0,pro,Meknès-Tafilalet,Meknès
2463,ECRAN HP ZR2440W,39241795,Ordinateurs de bureau,1490.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2464,Hp 6300 PRO DESKTOP i3-3220,39241792,Ordinateurs de bureau,1090.0,pro,Rabat-Salé-Zemmour-Zaër,Salé
2465,Cle voiture,39241790,Pièces et accessoires pour véhicules,50.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2466,Chaise pliante marque Plichaise SOUVIGNET BLEU,34415220,Matériels professionnels,300.0,pro,Grand Casablanca,Casablanca
2467,OPTIPLEX 3010 DESCKTOP,39241840,Ordinateurs de bureau,1690.0,pro,Tanger-Tétouan,Tanger
2468,Cable iphone original,39241838,Accessoires informatique et gadgets,120.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2469,Caisson bas a roulette 2 tiroirs new modéle,38349047,Matériels professionnels,700.0,pro,Tanger-Tétouan,Tanger
2470,montre aldo jdida,39241837,Montres et bijoux,200.0,private,Grand Casablanca,Casablanca
2471,HP Z DISPLAY Z24i,39241836,Ordinateurs de bureau,1490.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2472,Afficheur iPhone X,39241832,Accessoires informatique et gadgets,1250.0,pro,Grand Casablanca,Casablanca
2473,Alexa echo dot,39241827,Accessoires informatique et gadgets,580.0,private,Grand Casablanca,Casablanca
2474,Lenovo ThinkPad T480,39241824,Ordinateurs portables,5000.0,private,Grand Casablanca,Casablanca
2475,Appt a Rabat prés H.chik zayd,36774451,Locations de vacances,400.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2478,Tableau affichage vitrine 100x70,39241807,Matériels professionnels,1000.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2479,DELL OPTIPLEX 3020 DESKTOP i3-4150,39241804,Ordinateurs de bureau,1250.0,pro,Grand Casablanca,Casablanca
2480,montre et sac de sophie,39241801,Montres et bijoux,200.0,private,Grand Casablanca,Casablanca
2481,Dell optiplex 7020 DESCKTOP,39241797,Ordinateurs de bureau,1149.0,pro,Meknès-Tafilalet,Meknès
2483,ECRAN HP ZR2440W,39241795,Ordinateurs de bureau,1490.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2484,Hp 6300 PRO DESKTOP i3-3220,39241792,Ordinateurs de bureau,1090.0,pro,Rabat-Salé-Zemmour-Zaër,Salé
2485,Cle voiture,39241790,Pièces et accessoires pour véhicules,50.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2486,Lenovo ThinkCentre M92p DESCKTOP,39241785,Ordinateurs de bureau,1190.0,pro,Tadla-Azilal,Béni Mellal
2487,plat à gratin,39241783,Electroménager et vaisselles,100.0,private,Oriental,Oujda
2489,Huawei y7 prime 2018,39241780,Téléphones,750.0,private,Grand Casablanca,Casablanca
2490,Tableau affichage vitrine 100x70cm new modéle,39241779,Matériels professionnels,1000.0,pro,Grand Casablanca,Casablanca
2492,Energies solaires,34799645,Matériels professionnels,1300.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2494,tablette,39241768,Tablettes,500.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2495,BaQa Ne9iya,39241762,Motos,26000.0,private,Grand Casablanca,Casablanca
2496,Volkswagen tiguan diesel,39241759,Voitures,270000.0,private,Fès-Boulemane,Fès
2498,Modem vodafone,39241753,Accessoires informatique et gadgets,80.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2499,chaussures vernis homme chic,39241752,Chaussures,399.0,private,Grand Casablanca,Casablanca
2500,Moulinet de Pêche Pflueger Press P30,37559729,Sports et loisirs,600.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2501,Lenovo ThinkCentre M92p DESCKTOP,39241746,Ordinateurs de bureau,1190.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2503,Iphone 11 pro max gold,39241745,Téléphones,10500.0,private,Grand Casablanca,Casablanca
2506,Samsung 19 LCD - SyncMaster B1940MR,39241721,Accessoires informatique et gadgets,449.0,pro,Marrakech-Tensift-Al Haouz,Marrakech
2508,Hp ELITE 8300 DESCKTOP USFF,39241712,Ordinateurs de bureau,1240.0,pro,Tanger-Tétouan,Tanger
2510,BaQa Ne9iya,39241699,Motos,26000.0,private,Grand Casablanca,Casablanca
2511,Parfums Elite,39241685,Téléphones,50.0,private,Fès-Boulemane,Fès
2513,Hp ELITE 8300 DESCKTOP USFF,39241683,Ordinateurs de bureau,1240.0,pro,Grand Casablanca,Casablanca
2514,ECRAN HP PRODISPLAY P201,39241672,Accessoires informatique et gadgets,790.0,pro,Rabat-Salé-Zemmour-Zaër,Rabat
2515,TV Haier afficheur cassé,39241665,Télévisions,500.0,private,Meknès-Tafilalet,Meknès
2517,ECRAN HP LA 1905WG,39241654,Ordinateurs de bureau,590.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2521,Chauffage biberon Chicco,39241645,Equipements pour enfant et bébé,6.0,private,Grand Casablanca,Mohammedia
2522,es sa3ada marjan,39241641,Electroménager et vaisselles,299.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2523,Porte manteau métal 4 patères avec 4 crochets,39241637,Matériels professionnels,400.0,pro,Meknès-Tafilalet,Meknès
2524,Veste homme hiver,39241635,Vêtements,299.0,private,Grand Casablanca,Casablanca
2525,calson original,39241634,Vêtements,90.0,private,Grand Casablanca,Casablanca
2526,ECRAN BenQ EL2870U 28 inch 4K,39241630,Ordinateurs de bureau,4500.0,pro,Rabat-Salé-Zemmour-Zaër,Sala Al-Jadida
2527,Peugeot 508 Diesel,39241622,Voitures,125000.0,private,Rabat-Salé-Zemmour-Zaër,Rabat
2528,ECRAN HP LA 1905WG,39241654,Ordinateurs de bureau,590.0,pro,Gharb-Chrarda-Beni Hssen,Kénitra
2532,Chauffage biberon Chicco,39241645,Equipements pour enfant et bébé,6.0,private,Grand Casablanca,Mohammedia
2533,es sa3ada marjan,39241641,Electroménager et vaisselles,299.0,private,Marrakech-Tensift-Al Haouz,Marrakech
2534,Porte manteau métal 4 patères avec 4 crochets,39241637,Matériels professionnels,400.0,pro,Meknès-Tafilalet,Meknès
